 Z(mm) 	  Channel-A 	  Channel-B	  A/B	
2.002500E+2	5.372000E-7	1.365000E-6	3.935531E-1
2.025000E+2	6.013000E-7	1.505000E-6	3.995349E-1
2.047500E+2	5.791000E-7	1.370000E-6	4.227007E-1
2.070000E+2	5.417000E-7	1.285000E-6	4.215564E-1
2.092500E+2	6.360000E-7	1.528000E-6	4.162304E-1
2.115000E+2	5.344000E-7	1.240000E-6	4.309677E-1
2.137500E+2	5.049000E-7	1.134000E-6	4.452381E-1
2.160000E+2	5.870000E-7	1.366000E-6	4.297218E-1
2.182500E+2	5.883000E-7	1.360000E-6	4.325735E-1
2.205000E+2	6.043000E-7	1.420000E-6	4.255634E-1
2.227500E+2	4.290000E-7	9.740000E-7	4.404517E-1
2.250000E+2	5.993000E-7	1.330000E-6	4.506015E-1
2.272500E+2	5.360000E-7	1.193000E-6	4.492875E-1
2.295000E+2	5.327000E-7	1.227000E-6	4.341483E-1
2.317500E+2	6.176000E-7	1.366000E-6	4.521230E-1
2.340000E+2	5.890000E-7	1.297000E-6	4.541249E-1
2.362500E+2	5.280000E-7	1.117000E-6	4.726947E-1
2.385000E+2	6.124000E-7	1.345000E-6	4.553160E-1
2.407500E+2	5.857000E-7	1.250000E-6	4.685600E-1
2.430000E+2	6.171000E-7	1.317000E-6	4.685649E-1
2.452500E+2	6.951000E-7	1.506000E-6	4.615538E-1
2.475000E+2	5.892000E-7	1.236000E-6	4.766990E-1
2.497500E+2	5.420000E-7	1.145000E-6	4.733624E-1
2.520000E+2	5.345000E-7	1.113000E-6	4.802336E-1
2.542500E+2	6.168000E-7	1.343000E-6	4.592703E-1
2.565000E+2	6.952000E-7	1.464000E-6	4.748634E-1
2.587500E+2	6.677000E-7	1.390000E-6	4.803597E-1
2.610000E+2	5.349000E-7	1.141000E-6	4.687993E-1
2.632500E+2	6.786000E-7	1.404000E-6	4.833333E-1
2.655000E+2	5.272000E-7	1.088000E-6	4.845588E-1
2.677500E+2	6.977000E-7	1.438000E-6	4.851878E-1
2.700000E+2	4.673000E-7	9.300000E-7	5.024731E-1
2.722500E+2	6.562000E-7	1.394000E-6	4.707317E-1
2.745000E+2	6.000000E-7	1.247000E-6	4.811548E-1
2.767500E+2	6.376000E-7	1.304000E-6	4.889571E-1
2.790000E+2	6.614000E-7	1.387000E-6	4.768565E-1
2.812500E+2	5.761000E-7	1.172000E-6	4.915529E-1
2.835000E+2	6.395000E-7	1.274000E-6	5.019623E-1
2.857500E+2	6.979000E-7	1.377000E-6	5.068264E-1
2.880000E+2	5.802000E-7	1.172000E-6	4.950512E-1
2.902500E+2	6.071000E-7	1.250000E-6	4.856800E-1
2.925000E+2	6.160000E-7	1.253000E-6	4.916201E-1
2.947500E+2	6.089000E-7	1.224000E-6	4.974673E-1
