 Z(mm) 	  Channel-A 	  Channel-B	  A/B	
2.047500E+2	5.611000E-7	1.281000E-6	4.380172E-1
2.070000E+2	5.808000E-7	1.295000E-6	4.484942E-1
2.092500E+2	5.882000E-7	1.305000E-6	4.507280E-1
2.115000E+2	5.977000E-7	1.280000E-6	4.669531E-1
2.137500E+2	6.067000E-7	1.305000E-6	4.649042E-1
2.160000E+2	6.116000E-7	1.302000E-6	4.697389E-1
2.182500E+2	6.267000E-7	1.314000E-6	4.769406E-1
2.205000E+2	6.312000E-7	1.310000E-6	4.818321E-1
2.227500E+2	6.336000E-7	1.291000E-6	4.907823E-1
2.250000E+2	6.283000E-7	1.277000E-6	4.920125E-1
2.272500E+2	6.459000E-7	1.304000E-6	4.953221E-1
2.295000E+2	6.506000E-7	1.282000E-6	5.074883E-1
2.317500E+2	6.657000E-7	1.316000E-6	5.058511E-1
2.340000E+2	6.663000E-7	1.324000E-6	5.032477E-1
2.362500E+2	6.759000E-7	1.312000E-6	5.151677E-1
2.385000E+2	6.732000E-7	1.289000E-6	5.222653E-1
2.407500E+2	6.905000E-7	1.322000E-6	5.223147E-1
2.430000E+2	6.853000E-7	1.309000E-6	5.235294E-1
2.452500E+2	6.857000E-7	1.309000E-6	5.238350E-1
2.475000E+2	7.049000E-7	1.321000E-6	5.336109E-1
2.497500E+2	6.740000E-7	1.255000E-6	5.370518E-1
2.520000E+2	6.914000E-7	1.291000E-6	5.355538E-1
2.542500E+2	6.991000E-7	1.288000E-6	5.427795E-1
2.565000E+2	7.071000E-7	1.294000E-6	5.464451E-1
2.587500E+2	7.019000E-7	1.272000E-6	5.518082E-1
2.610000E+2	7.176000E-7	1.297000E-6	5.532768E-1
2.632500E+2	6.852000E-7	1.226000E-6	5.588907E-1
2.655000E+2	7.358000E-7	1.320000E-6	5.574242E-1
2.677500E+2	7.171000E-7	1.288000E-6	5.567547E-1
2.700000E+2	7.199000E-7	1.259000E-6	5.718030E-1
2.722500E+2	7.289000E-7	1.298000E-6	5.615562E-1
2.745000E+2	7.317000E-7	1.291000E-6	5.667699E-1
2.767500E+2	7.402000E-7	1.309000E-6	5.654698E-1
2.790000E+2	7.558000E-7	1.327000E-6	5.695554E-1
2.812500E+2	7.461000E-7	1.299000E-6	5.743649E-1
2.835000E+2	7.564000E-7	1.306000E-6	5.791730E-1
2.857500E+2	7.494000E-7	1.286000E-6	5.827372E-1
2.880000E+2	7.591000E-7	1.335000E-6	5.686142E-1
2.902500E+2	7.551000E-7	1.300000E-6	5.808462E-1
2.925000E+2	7.652000E-7	1.322000E-6	5.788200E-1
2.947500E+2	7.712000E-7	1.326000E-6	5.815988E-1
