 Z(mm) 	  Channel-A 	  Channel-B	  A/B	
9.900000E+1	1.673000E-7	1.047000E-6	1.597899E-1
1.012500E+2	1.692000E-7	1.096000E-6	1.543796E-1
1.035000E+2	1.273000E-7	8.050000E-7	1.581366E-1
1.057500E+2	1.506000E-7	1.008000E-6	1.494048E-1
1.080000E+2	1.465000E-7	1.051000E-6	1.393911E-1
1.102500E+2	1.433000E-7	1.066000E-6	1.344278E-1
1.125000E+2	1.302000E-7	9.360000E-7	1.391026E-1
1.147500E+2	1.256000E-7	9.440000E-7	1.330508E-1
1.170000E+2	1.192000E-7	9.150000E-7	1.302732E-1
1.192500E+2	1.324000E-7	1.046000E-6	1.265774E-1
1.215000E+2	1.345000E-7	1.000000E-6	1.345000E-1
1.237500E+2	1.404000E-7	9.880000E-7	1.421053E-1
1.260000E+2	1.451000E-7	9.810000E-7	1.479103E-1
1.282500E+2	1.454000E-7	9.460000E-7	1.536998E-1
1.305000E+2	1.364000E-7	8.580000E-7	1.589744E-1
1.327500E+2	1.422000E-7	9.000000E-7	1.580000E-1
1.350000E+2	1.397000E-7	8.500000E-7	1.643529E-1
1.372500E+2	1.675000E-7	1.007000E-6	1.663357E-1
1.395000E+2	1.699000E-7	1.005000E-6	1.690547E-1
1.417500E+2	1.491000E-7	8.930000E-7	1.669653E-1
1.440000E+2	1.670000E-7	9.690000E-7	1.723426E-1
1.462500E+2	1.813000E-7	1.044000E-6	1.736590E-1
1.485000E+2	1.651000E-7	9.690000E-7	1.703818E-1
1.507500E+2	1.511000E-7	9.130000E-7	1.654984E-1
1.530000E+2	1.818000E-7	1.080000E-6	1.683333E-1
1.552500E+2	1.848000E-7	1.090000E-6	1.695413E-1
1.575000E+2	1.980000E-7	1.102000E-6	1.796733E-1
1.597500E+2	1.978000E-7	1.084000E-6	1.824723E-1
1.620000E+2	1.927000E-7	1.050000E-6	1.835238E-1
1.642500E+2	2.046000E-7	1.077000E-6	1.899721E-1
1.665000E+2	1.940000E-7	1.039000E-6	1.867180E-1
1.687500E+2	1.971000E-7	1.050000E-6	1.877143E-1
1.710000E+2	2.026000E-7	1.063000E-6	1.905927E-1
1.732500E+2	1.658000E-7	8.880000E-7	1.867117E-1
1.755000E+2	2.017000E-7	1.044000E-6	1.931992E-1
1.777500E+2	2.193000E-7	1.118000E-6	1.961538E-1
1.800000E+2	2.041000E-7	1.051000E-6	1.941960E-1
1.822500E+2	1.954000E-7	1.013000E-6	1.928924E-1
1.845000E+2	1.938000E-7	9.990000E-7	1.939940E-1
1.867500E+2	2.281000E-7	1.150000E-6	1.983478E-1
1.890000E+2	2.118000E-7	1.082000E-6	1.957486E-1
1.912500E+2	1.848000E-7	9.620000E-7	1.920998E-1
1.935000E+2	1.631000E-7	8.700000E-7	1.874713E-1
1.957500E+2	1.973000E-7	1.004000E-6	1.965139E-1
1.980000E+2	2.152000E-7	1.085000E-6	1.983410E-1
2.002500E+2	2.129000E-7	1.084000E-6	1.964022E-1
2.025000E+2	2.041000E-7	1.023000E-6	1.995112E-1
2.047500E+2	2.051000E-7	1.033000E-6	1.985479E-1
2.070000E+2	1.992000E-7	1.005000E-6	1.982090E-1
2.092500E+2	1.981000E-7	1.005000E-6	1.971144E-1
2.115000E+2	1.985000E-7	9.980000E-7	1.988978E-1
2.137500E+2	2.176000E-7	1.087000E-6	2.001840E-1
2.160000E+2	2.349000E-7	1.152000E-6	2.039063E-1
2.182500E+2	1.891000E-7	9.510000E-7	1.988433E-1
2.205000E+2	2.194000E-7	1.077000E-6	2.037140E-1
2.227500E+2	2.271000E-7	1.117000E-6	2.033124E-1
2.250000E+2	2.331000E-7	1.140000E-6	2.044737E-1
2.272500E+2	2.062000E-7	1.022000E-6	2.017613E-1
2.295000E+2	2.081000E-7	1.042000E-6	1.997121E-1
2.317500E+2	1.854000E-7	9.470000E-7	1.957761E-1
2.340000E+2	2.194000E-7	1.076000E-6	2.039033E-1
2.362500E+2	2.004000E-7	9.910000E-7	2.022200E-1
2.385000E+2	1.591000E-7	8.230000E-7	1.933171E-1
2.407500E+2	1.910000E-7	9.530000E-7	2.004197E-1
2.430000E+2	1.750000E-7	8.950000E-7	1.955307E-1
2.452500E+2	2.001000E-7	9.830000E-7	2.035605E-1
2.475000E+2	2.122000E-7	1.036000E-6	2.048263E-1
2.497500E+2	1.899000E-7	9.420000E-7	2.015924E-1
2.520000E+2	1.989000E-7	9.780000E-7	2.033742E-1
2.542500E+2	1.693000E-7	8.650000E-7	1.957225E-1
2.565000E+2	1.548000E-7	7.960000E-7	1.944724E-1
2.587500E+2	1.960000E-7	9.730000E-7	2.014388E-1
2.610000E+2	1.970000E-7	9.650000E-7	2.041451E-1
2.632500E+2	1.607000E-7	8.360000E-7	1.922249E-1
2.655000E+2	1.822000E-7	9.160000E-7	1.989083E-1
2.677500E+2	2.119000E-7	1.027000E-6	2.063291E-1
