 Z(mm) 	  Channel-A 	  Channel-B	  A/B	
1.530000E+2	1.703000E-7	9.730000E-7	1.750257E-1
1.552500E+2	1.717000E-7	9.730000E-7	1.764645E-1
1.575000E+2	1.863000E-7	1.016000E-6	1.833661E-1
1.597500E+2	1.905000E-7	1.034000E-6	1.842360E-1
1.620000E+2	1.971000E-7	1.042000E-6	1.891555E-1
1.642500E+2	1.944000E-7	1.036000E-6	1.876448E-1
1.665000E+2	1.975000E-7	1.050000E-6	1.880952E-1
1.687500E+2	1.914000E-7	1.011000E-6	1.893175E-1
1.710000E+2	1.877000E-7	9.820000E-7	1.911405E-1
1.732500E+2	2.004000E-7	1.059000E-6	1.892351E-1
1.755000E+2	2.111000E-7	1.094000E-6	1.929616E-1
1.777500E+2	2.001000E-7	1.054000E-6	1.898482E-1
1.800000E+2	1.893000E-7	9.940000E-7	1.904427E-1
1.822500E+2	2.060000E-7	1.086000E-6	1.896869E-1
1.845000E+2	2.037000E-7	1.077000E-6	1.891365E-1
1.867500E+2	1.928000E-7	1.006000E-6	1.916501E-1
1.890000E+2	1.976000E-7	1.039000E-6	1.901829E-1
1.912500E+2	2.038000E-7	1.081000E-6	1.885291E-1
1.935000E+2	2.032000E-7	1.063000E-6	1.911571E-1
1.957500E+2	1.925000E-7	1.015000E-6	1.896552E-1
1.980000E+2	1.971000E-7	1.131000E-6	1.742706E-1
2.002500E+2	2.028000E-7	1.069000E-6	1.897100E-1
2.025000E+2	2.107000E-7	1.090000E-6	1.933028E-1
2.047500E+2	2.041000E-7	1.067000E-6	1.912840E-1
2.070000E+2	2.008000E-7	1.059000E-6	1.896128E-1
2.092500E+2	2.045000E-7	1.074000E-6	1.904097E-1
2.115000E+2	2.029000E-7	1.071000E-6	1.894491E-1
2.137500E+2	1.911000E-7	9.930000E-7	1.924471E-1
2.160000E+2	2.067000E-7	1.059000E-6	1.951841E-1
2.182500E+2	2.189000E-7	1.138000E-6	1.923550E-1
2.205000E+2	2.036000E-7	1.066000E-6	1.909944E-1
2.227500E+2	2.093000E-7	1.089000E-6	1.921947E-1
2.250000E+2	1.977000E-7	1.035000E-6	1.910145E-1
2.272500E+2	2.017000E-7	1.060000E-6	1.902830E-1
2.295000E+2	1.933000E-7	1.008000E-6	1.917659E-1
2.317500E+2	2.000000E-7	1.048000E-6	1.908397E-1
2.340000E+2	2.119000E-7	1.086000E-6	1.951197E-1
2.362500E+2	1.883000E-7	9.870000E-7	1.907801E-1
2.385000E+2	2.135000E-7	1.102000E-6	1.937387E-1
2.407500E+2	2.160000E-7	1.106000E-6	1.952984E-1
2.430000E+2	2.000000E-7	1.032000E-6	1.937984E-1
2.452500E+2	2.010000E-7	1.040000E-6	1.932692E-1
2.475000E+2	2.131000E-7	1.093000E-6	1.949680E-1
2.497500E+2	1.877000E-7	9.720000E-7	1.931070E-1
2.520000E+2	1.857000E-7	9.670000E-7	1.920372E-1
2.542500E+2	2.090000E-7	1.069000E-6	1.955098E-1
2.565000E+2	2.000000E-7	1.032000E-6	1.937984E-1
2.587500E+2	1.981000E-7	1.021000E-6	1.940255E-1
2.610000E+2	2.011000E-7	1.043000E-6	1.928092E-1
2.632500E+2	1.983000E-7	1.032000E-6	1.921512E-1
2.655000E+2	1.936000E-7	1.002000E-6	1.932136E-1
2.677500E+2	1.906000E-7	9.880000E-7	1.929150E-1
