  Z(mm) 	  Channel-A 	  Channel-B	  A/B	 Close/open	
2.407500E+2	2.477000E-7	1.603000E-6	1.545228E-1	3.144471E-1
2.430000E+2	2.011000E-7	1.250000E-6	1.608800E-1	3.156860E-1
2.452500E+2	1.471000E-7	8.790000E-7	1.673493E-1	3.096259E-1
2.475000E+2	1.737000E-7	1.013000E-6	1.714709E-1	3.301822E-1
2.497500E+2	1.893000E-7	1.154000E-6	1.640381E-1	3.033582E-1
2.520000E+2	1.226000E-7	7.570000E-7	1.619551E-1	3.034876E-1
2.542500E+2	1.831000E-7	1.100000E-6	1.664545E-1	3.154429E-1
2.565000E+2	1.995000E-7	1.185000E-6	1.683544E-1	3.200463E-1
2.587500E+2	2.545000E-7	1.483000E-6	1.716116E-1	3.300377E-1
2.610000E+2	1.744000E-7	9.760000E-7	1.786885E-1	3.322276E-1
2.632500E+2	2.051000E-7	1.113000E-6	1.842767E-1	3.248787E-1
2.655000E+2	1.900000E-7	9.950000E-7	1.909548E-1	3.427988E-1
2.677500E+2	1.799000E-7	9.610000E-7	1.872008E-1	3.482630E-1
2.700000E+2	2.050000E-7	1.059000E-6	1.935788E-1	3.394788E-1
2.722500E+2	1.772000E-7	9.430000E-7	1.879109E-1	3.465141E-1
2.745000E+2	2.172000E-7	1.109000E-6	1.958521E-1	3.560294E-1
2.767500E+2	1.369000E-7	6.460000E-7	2.119195E-1	3.793527E-1
2.790000E+2	2.554000E-7	1.323000E-6	1.930461E-1	3.331529E-1
2.812500E+2	1.885000E-7	9.430000E-7	1.998940E-1	3.871505E-1
2.835000E+2	3.152000E-7	1.529000E-6	2.061478E-1	3.515448E-1
2.857500E+2	1.594000E-7	7.700000E-7	2.070130E-1	3.911719E-1
2.880000E+2	2.146000E-7	9.790000E-7	2.192033E-1	3.969338E-1
2.902500E+2	1.769000E-7	8.470000E-7	2.088548E-1	3.782354E-1
2.925000E+2	1.759000E-7	8.130000E-7	2.163592E-1	3.956544E-1
2.947500E+2	2.497000E-7	1.134000E-6	2.201940E-1	3.955134E-1
