 Z(mm) 	  Channel-A 	  Channel-B	  A/B	
1.687500E+2	2.650000E-7	1.185000E-6	2.236287E-1
1.710000E+2	2.716000E-7	1.147000E-6	2.367916E-1
1.732500E+2	2.814000E-7	1.141000E-6	2.466258E-1
1.755000E+2	2.994000E-7	1.166000E-6	2.567753E-1
1.777500E+2	3.061000E-7	1.145000E-6	2.673362E-1
1.800000E+2	3.161000E-7	1.145000E-6	2.760699E-1
1.822500E+2	3.387000E-7	1.202000E-6	2.817804E-1
1.845000E+2	3.639000E-7	1.256000E-6	2.897293E-1
1.867500E+2	3.423000E-7	1.123000E-6	3.048085E-1
1.890000E+2	3.629000E-7	1.182000E-6	3.070220E-1
1.912500E+2	3.716000E-7	1.169000E-6	3.178785E-1
1.935000E+2	3.796000E-7	1.179000E-6	3.219678E-1
1.957500E+2	3.802000E-7	1.148000E-6	3.311847E-1
1.980000E+2	3.864000E-7	1.150000E-6	3.360000E-1
2.002500E+2	3.958000E-7	1.145000E-6	3.456769E-1
2.025000E+2	4.074000E-7	1.146000E-6	3.554974E-1
2.047500E+2	4.014000E-7	1.114000E-6	3.603232E-1
2.070000E+2	4.063000E-7	1.109000E-6	3.663661E-1
2.092500E+2	4.260000E-7	1.149000E-6	3.707572E-1
2.115000E+2	4.244000E-7	1.137000E-6	3.732630E-1
2.137500E+2	4.581000E-7	1.221000E-6	3.751843E-1
2.160000E+2	4.415000E-7	1.141000E-6	3.869413E-1
2.182500E+2	4.281000E-7	1.085000E-6	3.945622E-1
2.205000E+2	4.396000E-7	1.108000E-6	3.967509E-1
2.227500E+2	4.620000E-7	1.151000E-6	4.013901E-1
2.250000E+2	4.498000E-7	1.097000E-6	4.100273E-1
2.272500E+2	4.620000E-7	1.139000E-6	4.056190E-1
2.295000E+2	4.606000E-7	1.104000E-6	4.172101E-1
2.317500E+2	4.676000E-7	1.112000E-6	4.205036E-1
2.340000E+2	4.766000E-7	1.130000E-6	4.217699E-1
2.362500E+2	4.749000E-7	1.101000E-6	4.313351E-1
2.385000E+2	4.785000E-7	1.128000E-6	4.242021E-1
2.407500E+2	4.668000E-7	1.073000E-6	4.350419E-1
2.430000E+2	5.079000E-7	1.184000E-6	4.289696E-1
2.452500E+2	5.103000E-7	1.158000E-6	4.406736E-1
2.475000E+2	5.043000E-7	1.138000E-6	4.431459E-1
2.497500E+2	4.920000E-7	1.101000E-6	4.468665E-1
2.520000E+2	4.967000E-7	1.123000E-6	4.422974E-1
2.542500E+2	5.153000E-7	1.145000E-6	4.500437E-1
2.565000E+2	5.037000E-7	1.097000E-6	4.591613E-1
2.587500E+2	5.005000E-7	1.118000E-6	4.476744E-1
2.610000E+2	5.162000E-7	1.134000E-6	4.552028E-1
2.632500E+2	5.228000E-7	1.162000E-6	4.499139E-1
2.655000E+2	5.092000E-7	1.108000E-6	4.595668E-1
2.677500E+2	5.144000E-7	1.111000E-6	4.630063E-1
2.700000E+2	5.470000E-7	1.172000E-6	4.667235E-1
2.722500E+2	5.464000E-7	1.168000E-6	4.678082E-1
2.745000E+2	5.121000E-7	1.096000E-6	4.672445E-1
2.767500E+2	5.419000E-7	1.168000E-6	4.639555E-1
2.790000E+2	5.212000E-7	1.113000E-6	4.682839E-1
2.812500E+2	5.588000E-7	1.166000E-6	4.792453E-1
2.835000E+2	5.299000E-7	1.117000E-6	4.743957E-1
2.857500E+2	5.305000E-7	1.120000E-6	4.736607E-1
2.880000E+2	5.657000E-7	1.184000E-6	4.777872E-1
2.902500E+2	5.525000E-7	1.172000E-6	4.714164E-1
2.925000E+2	5.720000E-7	1.171000E-6	4.884714E-1
2.947500E+2	5.467000E-7	1.148000E-6	4.762195E-1
