 Z(mm) 	  Channel-A 	  Channel-B	  A/B	
1.192500E+2	1.712000E-7	1.215000E-6	1.409053E-1
1.215000E+2	1.895000E-7	1.299000E-6	1.458814E-1
1.237500E+2	1.958000E-7	1.251000E-6	1.565148E-1
1.260000E+2	1.935000E-7	1.143000E-6	1.692913E-1
1.282500E+2	1.925000E-7	1.089000E-6	1.767677E-1
1.305000E+2	2.142000E-7	1.204000E-6	1.779070E-1
1.327500E+2	2.158000E-7	1.176000E-6	1.835034E-1
1.350000E+2	2.327000E-7	1.244000E-6	1.870579E-1
1.372500E+2	2.290000E-7	1.206000E-6	1.898839E-1
1.395000E+2	2.306000E-7	1.182000E-6	1.950931E-1
1.417500E+2	2.571000E-7	1.298000E-6	1.980740E-1
1.440000E+2	2.627000E-7	1.292000E-6	2.033282E-1
1.462500E+2	2.533000E-7	1.241000E-6	2.041096E-1
1.485000E+2	2.596000E-7	1.269000E-6	2.045705E-1
1.507500E+2	2.644000E-7	1.304000E-6	2.027607E-1
1.530000E+2	2.569000E-7	1.294000E-6	1.985317E-1
1.552500E+2	2.429000E-7	1.212000E-6	2.004125E-1
1.575000E+2	2.439000E-7	1.186000E-6	2.056492E-1
1.597500E+2	2.481000E-7	1.176000E-6	2.109694E-1
1.620000E+2	2.562000E-7	1.202000E-6	2.131448E-1
1.642500E+2	2.879000E-7	1.295000E-6	2.223166E-1
1.665000E+2	2.622000E-7	1.202000E-6	2.181364E-1
1.687500E+2	2.684000E-7	1.217000E-6	2.205423E-1
1.710000E+2	2.707000E-7	1.225000E-6	2.209796E-1
1.732500E+2	2.872000E-7	1.293000E-6	2.221191E-1
1.755000E+2	2.978000E-7	1.321000E-6	2.254353E-1
1.777500E+2	2.804000E-7	1.261000E-6	2.223632E-1
1.800000E+2	2.922000E-7	1.305000E-6	2.239080E-1
1.822500E+2	3.107000E-7	1.364000E-6	2.277859E-1
1.845000E+2	3.024000E-7	1.325000E-6	2.282264E-1
1.867500E+2	2.840000E-7	1.276000E-6	2.225705E-1
1.890000E+2	2.899000E-7	1.277000E-6	2.270164E-1
1.912500E+2	2.931000E-7	1.300000E-6	2.254615E-1
1.935000E+2	3.077000E-7	1.347000E-6	2.284336E-1
1.957500E+2	3.021000E-7	1.324000E-6	2.281722E-1
1.980000E+2	2.941000E-7	1.290000E-6	2.279845E-1
2.002500E+2	3.107000E-7	1.338000E-6	2.322123E-1
2.025000E+2	3.212000E-7	1.386000E-6	2.317460E-1
2.047500E+2	2.718000E-7	1.215000E-6	2.237037E-1
2.070000E+2	3.159000E-7	1.529000E-6	2.066056E-1
2.092500E+2	3.371000E-7	1.433000E-6	2.352408E-1
2.115000E+2	3.111000E-7	1.335000E-6	2.330337E-1
2.137500E+2	3.087000E-7	1.316000E-6	2.345745E-1
2.160000E+2	3.141000E-7	1.341000E-6	2.342282E-1
2.182500E+2	2.983000E-7	1.287000E-6	2.317793E-1
2.205000E+2	3.093000E-7	1.343000E-6	2.303053E-1
2.227500E+2	3.129000E-7	1.337000E-6	2.340314E-1
2.250000E+2	3.467000E-7	1.442000E-6	2.404300E-1
2.272500E+2	3.330000E-7	1.403000E-6	2.373485E-1
2.295000E+2	3.105000E-7	1.329000E-6	2.336343E-1
2.317500E+2	2.908000E-7	1.258000E-6	2.311606E-1
2.340000E+2	2.570000E-7	1.123000E-6	2.288513E-1
2.362500E+2	3.033000E-7	1.302000E-6	2.329493E-1
2.385000E+2	3.125000E-7	1.331000E-6	2.347859E-1
2.407500E+2	2.862000E-7	1.249000E-6	2.291433E-1
2.430000E+2	3.072000E-7	1.296000E-6	2.370370E-1
2.452500E+2	3.243000E-7	1.363000E-6	2.379310E-1
2.475000E+2	2.834000E-7	1.216000E-6	2.330592E-1
2.497500E+2	2.643000E-7	1.148000E-6	2.302265E-1
2.520000E+2	2.903000E-7	1.264000E-6	2.296677E-1
2.542500E+2	2.832000E-7	1.200000E-6	2.360000E-1
2.565000E+2	2.774000E-7	1.200000E-6	2.311667E-1
2.587500E+2	2.550000E-7	1.112000E-6	2.293165E-1
2.610000E+2	2.977000E-7	1.252000E-6	2.377796E-1
2.632500E+2	3.185000E-7	1.341000E-6	2.375093E-1
2.655000E+2	2.647000E-7	1.135000E-6	2.332159E-1
2.677500E+2	2.924000E-7	1.245000E-6	2.348594E-1
