 Z(mm) 	  Channel-A 	  Channel-B	  A/B	
1.867500E+2	7.017000E-7	1.450000E-6	4.839310E-1
1.890000E+2	7.037000E-7	1.444000E-6	4.873269E-1
1.912500E+2	9.051000E-7	1.911000E-6	4.736264E-1
1.935000E+2	8.450000E-7	1.748000E-6	4.834096E-1
1.957500E+2	7.814000E-7	1.579000E-6	4.948702E-1
1.980000E+2	7.865000E-7	1.569000E-6	5.012747E-1
2.002500E+2	7.876000E-7	1.540000E-6	5.114286E-1
2.025000E+2	7.908000E-7	1.544000E-6	5.121762E-1
2.047500E+2	8.018000E-7	1.584000E-6	5.061869E-1
2.070000E+2	8.134000E-7	1.590000E-6	5.115723E-1
2.092500E+2	8.905000E-7	1.731000E-6	5.144425E-1
2.115000E+2	9.003000E-7	1.747000E-6	5.153406E-1
2.137500E+2	5.608000E-7	1.065000E-6	5.265728E-1
2.160000E+2	7.591000E-7	1.446000E-6	5.249654E-1
2.182500E+2	7.737000E-7	1.467000E-6	5.274029E-1
2.205000E+2	8.480000E-7	1.614000E-6	5.254027E-1
2.227500E+2	7.600000E-7	1.454000E-6	5.226960E-1
2.250000E+2	7.384000E-7	1.379000E-6	5.354605E-1
2.272500E+2	6.550000E-7	1.211000E-6	5.408753E-1
2.295000E+2	8.772000E-7	1.672000E-6	5.246411E-1
2.317500E+2	1.051200E-6	1.970000E-6	5.336041E-1
2.340000E+2	9.105000E-7	1.695000E-6	5.371681E-1
2.362500E+2	1.018700E-6	1.901000E-6	5.358759E-1
2.385000E+2	9.708000E-7	1.836000E-6	5.287582E-1
2.407500E+2	9.228000E-7	1.713000E-6	5.387040E-1
2.430000E+2	7.536000E-7	1.392000E-6	5.413793E-1
2.452500E+2	7.136000E-7	1.316000E-6	5.422492E-1
2.475000E+2	8.510000E-7	1.584000E-6	5.372475E-1
2.497500E+2	8.179000E-7	1.484000E-6	5.511456E-1
2.520000E+2	9.799000E-7	1.785000E-6	5.489636E-1
2.542500E+2	8.325000E-7	1.511000E-6	5.509596E-1
2.565000E+2	8.935000E-7	1.596000E-6	5.598371E-1
2.587500E+2	7.748000E-7	1.414000E-6	5.479491E-1
2.610000E+2	5.980000E-7	1.065000E-6	5.615023E-1
2.632500E+2	1.031100E-6	1.879000E-6	5.487493E-1
2.655000E+2	8.076000E-7	1.456000E-6	5.546703E-1
2.677500E+2	3.447000E-7	6.340000E-7	5.436909E-1
