 Z(mm) 	  Channel-A 	  Channel-B	  A/B	
7.650000E+1	5.171000E-7	1.465000E-6	3.529693E-1
7.875000E+1	5.071000E-7	1.481000E-6	3.424038E-1
8.100000E+1	4.897000E-7	1.492000E-6	3.282172E-1
8.325000E+1	4.663000E-7	1.460000E-6	3.193836E-1
8.550000E+1	4.611000E-7	1.503000E-6	3.067864E-1
8.775000E+1	4.315000E-7	1.467000E-6	2.941377E-1
9.000000E+1	4.095000E-7	1.436000E-6	2.851671E-1
9.225000E+1	4.011000E-7	1.506000E-6	2.663347E-1
9.450000E+1	3.727000E-7	1.448000E-6	2.573895E-1
9.675000E+1	3.573000E-7	1.476000E-6	2.420732E-1
9.900000E+1	3.345000E-7	1.469000E-6	2.277059E-1
1.012500E+2	3.167000E-7	1.456000E-6	2.175137E-1
1.035000E+2	2.976000E-7	1.507000E-6	1.974784E-1
1.057500E+2	2.698000E-7	1.461000E-6	1.846680E-1
1.080000E+2	2.498000E-7	1.458000E-6	1.713306E-1
1.102500E+2	2.318000E-7	1.503000E-6	1.542249E-1
1.125000E+2	2.068000E-7	1.484000E-6	1.393531E-1
1.147500E+2	1.882000E-7	1.482000E-6	1.269906E-1
1.170000E+2	1.673000E-7	1.505000E-6	1.111628E-1
1.192500E+2	1.432000E-7	1.473000E-6	9.721656E-2
1.215000E+2	1.257000E-7	1.485000E-6	8.464646E-2
1.237500E+2	1.070000E-7	1.495000E-6	7.157191E-2
1.260000E+2	9.110000E-8	1.499000E-6	6.077385E-2
1.282500E+2	7.760000E-8	1.470000E-6	5.278912E-2
1.305000E+2	7.350000E-8	1.435000E-6	5.121951E-2
1.327500E+2	8.150000E-8	1.461000E-6	5.578371E-2
1.350000E+2	9.230000E-8	1.472000E-6	6.270380E-2
1.372500E+2	1.067000E-7	1.444000E-6	7.389197E-2
1.395000E+2	1.280000E-7	1.480000E-6	8.648649E-2
1.417500E+2	1.481000E-7	1.453000E-6	1.019270E-1
1.440000E+2	1.725000E-7	1.509000E-6	1.143141E-1
1.462500E+2	1.797000E-7	1.405000E-6	1.279004E-1
1.485000E+2	2.112000E-7	1.453000E-6	1.453544E-1
1.507500E+2	2.289000E-7	1.438000E-6	1.591794E-1
1.530000E+2	2.447000E-7	1.406000E-6	1.740398E-1
1.552500E+2	2.798000E-7	1.501000E-6	1.864091E-1
1.575000E+2	2.947000E-7	1.454000E-6	2.026823E-1
1.597500E+2	3.156000E-7	1.474000E-6	2.141113E-1
1.620000E+2	3.408000E-7	1.499000E-6	2.273516E-1
1.642500E+2	3.569000E-7	1.459000E-6	2.446196E-1
1.665000E+2	3.766000E-7	1.466000E-6	2.568895E-1
1.687500E+2	3.902000E-7	1.451000E-6	2.689180E-1
1.710000E+2	4.207000E-7	1.508000E-6	2.789788E-1
1.732500E+2	4.338000E-7	1.465000E-6	2.961092E-1
1.755000E+2	4.529000E-7	1.483000E-6	3.053945E-1
1.777500E+2	4.775000E-7	1.534000E-6	3.112777E-1
1.800000E+2	4.857000E-7	1.474000E-6	3.295115E-1
1.822500E+2	5.014000E-7	1.468000E-6	3.415531E-1
1.845000E+2	5.243000E-7	1.492000E-6	3.514075E-1
1.867500E+2	5.354000E-7	1.475000E-6	3.629831E-1
1.890000E+2	5.504000E-7	1.470000E-6	3.744218E-1
1.912500E+2	5.531000E-7	1.437000E-6	3.848991E-1
1.935000E+2	5.744000E-7	1.447000E-6	3.969592E-1
1.957500E+2	5.906000E-7	1.458000E-6	4.050754E-1
1.980000E+2	6.089000E-7	1.473000E-6	4.133741E-1
2.002500E+2	6.142000E-7	1.458000E-6	4.212620E-1
2.025000E+2	6.303000E-7	1.477000E-6	4.267434E-1
2.047500E+2	6.335000E-7	1.463000E-6	4.330144E-1
2.070000E+2	6.715000E-7	1.502000E-6	4.470706E-1
2.092500E+2	6.614000E-7	1.465000E-6	4.514676E-1
2.115000E+2	6.870000E-7	1.468000E-6	4.679837E-1
2.137500E+2	6.889000E-7	1.475000E-6	4.670508E-1
2.160000E+2	6.975000E-7	1.489000E-6	4.684352E-1
2.182500E+2	7.076000E-7	1.480000E-6	4.781081E-1
2.205000E+2	7.166000E-7	1.470000E-6	4.874830E-1
2.227500E+2	7.307000E-7	1.490000E-6	4.904027E-1
2.250000E+2	7.344000E-7	1.466000E-6	5.009550E-1
2.272500E+2	7.357000E-7	1.451000E-6	5.070296E-1
2.295000E+2	7.631000E-7	1.522000E-6	5.013798E-1
2.317500E+2	7.629000E-7	1.484000E-6	5.140836E-1
2.340000E+2	7.714000E-7	1.491000E-6	5.173709E-1
2.362500E+2	7.951000E-7	1.520000E-6	5.230921E-1
2.385000E+2	7.761000E-7	1.467000E-6	5.290389E-1
2.407500E+2	7.972000E-7	1.518000E-6	5.251647E-1
2.430000E+2	7.937000E-7	1.481000E-6	5.359217E-1
2.452500E+2	8.116000E-7	1.512000E-6	5.367725E-1
2.475000E+2	7.862000E-7	1.416000E-6	5.552260E-1
2.497500E+2	8.049000E-7	1.446000E-6	5.566390E-1
2.520000E+2	8.019000E-7	1.459000E-6	5.496230E-1
2.542500E+2	8.257000E-7	1.495000E-6	5.523077E-1
2.565000E+2	8.359000E-7	1.502000E-6	5.565246E-1
2.587500E+2	8.333000E-7	1.474000E-6	5.653324E-1
2.610000E+2	8.230000E-7	1.451000E-6	5.671950E-1
2.632500E+2	8.583000E-7	1.524000E-6	5.631890E-1
2.655000E+2	8.550000E-7	1.487000E-6	5.749832E-1
2.677500E+2	8.535000E-7	1.466000E-6	5.821965E-1
2.700000E+2	8.297000E-7	1.437000E-6	5.773834E-1
2.722500E+2	8.484000E-7	1.488000E-6	5.701613E-1
2.745000E+2	8.644000E-7	1.472000E-6	5.872283E-1
2.767500E+2	8.693000E-7	1.467000E-6	5.925699E-1
2.790000E+2	8.585000E-7	1.465000E-6	5.860068E-1
2.812500E+2	8.790000E-7	1.509000E-6	5.825050E-1
2.835000E+2	9.112000E-7	1.528000E-6	5.963351E-1
2.857500E+2	8.966000E-7	1.504000E-6	5.961436E-1
2.880000E+2	8.781000E-7	1.455000E-6	6.035052E-1
2.902500E+2	9.102000E-7	1.532000E-6	5.941253E-1
2.925000E+2	8.760000E-7	1.465000E-6	5.979522E-1
2.947500E+2	8.946000E-7	1.469000E-6	6.089857E-1
