 Z(mm) 	  Channel-A 	  Channel-B	  A/B	
1.080000E+2	2.045000E-7	1.143000E-6	1.789151E-1
1.102500E+2	1.947000E-7	1.114000E-6	1.747756E-1
1.125000E+2	1.697000E-7	9.980000E-7	1.700401E-1
1.147500E+2	1.516000E-7	9.170000E-7	1.653217E-1
1.170000E+2	1.855000E-7	1.278000E-6	1.451487E-1
1.192500E+2	1.768000E-7	1.115000E-6	1.585650E-1
1.215000E+2	1.892000E-7	1.131000E-6	1.672856E-1
1.237500E+2	2.174000E-7	1.250000E-6	1.739200E-1
1.260000E+2	2.126000E-7	1.164000E-6	1.826460E-1
1.282500E+2	2.170000E-7	1.133000E-6	1.915269E-1
1.305000E+2	2.270000E-7	1.167000E-6	1.945159E-1
1.327500E+2	2.189000E-7	1.099000E-6	1.991811E-1
1.350000E+2	2.470000E-7	1.218000E-6	2.027915E-1
1.372500E+2	2.398000E-7	1.165000E-6	2.058369E-1
1.395000E+2	2.612000E-7	1.235000E-6	2.114980E-1
1.417500E+2	2.707000E-7	1.277000E-6	2.119812E-1
1.440000E+2	2.396000E-7	1.162000E-6	2.061962E-1
1.462500E+2	2.479000E-7	1.164000E-6	2.129725E-1
1.485000E+2	2.540000E-7	1.201000E-6	2.114904E-1
1.507500E+2	2.678000E-7	1.259000E-6	2.127085E-1
1.530000E+2	2.631000E-7	1.262000E-6	2.084786E-1
1.552500E+2	2.776000E-7	1.314000E-6	2.112633E-1
1.575000E+2	2.448000E-7	1.157000E-6	2.115817E-1
1.597500E+2	2.213000E-7	1.049000E-6	2.109628E-1
1.620000E+2	2.478000E-7	1.135000E-6	2.183260E-1
1.642500E+2	2.417000E-7	1.113000E-6	2.171608E-1
1.665000E+2	2.432000E-7	1.106000E-6	2.198915E-1
1.687500E+2	2.619000E-7	1.165000E-6	2.248069E-1
1.710000E+2	2.497000E-7	1.115000E-6	2.239462E-1
1.732500E+2	2.355000E-7	1.072000E-6	2.196828E-1
1.755000E+2	2.462000E-7	1.109000E-6	2.220018E-1
1.777500E+2	2.394000E-7	1.082000E-6	2.212569E-1
1.800000E+2	2.657000E-7	1.179000E-6	2.253605E-1
1.822500E+2	2.594000E-7	1.141000E-6	2.273444E-1
1.845000E+2	2.614000E-7	1.140000E-6	2.292982E-1
1.867500E+2	2.807000E-7	1.213000E-6	2.314097E-1
1.890000E+2	2.791000E-7	1.213000E-6	2.300907E-1
1.912500E+2	2.575000E-7	1.134000E-6	2.270723E-1
1.935000E+2	1.978000E-7	9.110000E-7	2.171240E-1
1.957500E+2	2.279000E-7	1.047000E-6	2.176695E-1
1.980000E+2	2.148000E-7	9.970000E-7	2.154463E-1
2.002500E+2	2.573000E-7	1.145000E-6	2.247162E-1
2.025000E+2	2.653000E-7	1.163000E-6	2.281169E-1
2.047500E+2	2.702000E-7	1.173000E-6	2.303495E-1
2.070000E+2	2.578000E-7	1.122000E-6	2.297683E-1
2.092500E+2	2.615000E-7	1.144000E-6	2.285839E-1
2.115000E+2	2.399000E-7	1.078000E-6	2.225417E-1
2.137500E+2	2.097000E-7	9.730000E-7	2.155190E-1
2.160000E+2	2.688000E-7	1.156000E-6	2.325260E-1
2.182500E+2	2.607000E-7	1.160000E-6	2.247414E-1
2.205000E+2	2.345000E-7	1.055000E-6	2.222749E-1
2.227500E+2	2.570000E-7	1.123000E-6	2.288513E-1
2.250000E+2	2.744000E-7	1.178000E-6	2.329372E-1
2.272500E+2	2.675000E-7	1.152000E-6	2.322049E-1
2.295000E+2	2.682000E-7	1.148000E-6	2.336237E-1
2.317500E+2	2.716000E-7	1.171000E-6	2.319385E-1
2.340000E+2	2.521000E-7	1.104000E-6	2.283514E-1
2.362500E+2	2.854000E-7	1.227000E-6	2.325998E-1
2.385000E+2	2.868000E-7	1.222000E-6	2.346972E-1
2.407500E+2	2.625000E-7	1.139000E-6	2.304653E-1
2.430000E+2	2.860000E-7	1.222000E-6	2.340426E-1
2.452500E+2	2.945000E-7	1.250000E-6	2.356000E-1
2.475000E+2	3.073000E-7	1.299000E-6	2.365666E-1
2.497500E+2	2.871000E-7	1.212000E-6	2.368812E-1
2.520000E+2	2.584000E-7	1.116000E-6	2.315412E-1
2.542500E+2	2.643000E-7	1.142000E-6	2.314361E-1
2.565000E+2	3.092000E-7	1.305000E-6	2.369349E-1
2.587500E+2	2.967000E-7	1.252000E-6	2.369808E-1
2.610000E+2	2.814000E-7	1.196000E-6	2.352843E-1
2.632500E+2	2.660000E-7	1.141000E-6	2.331288E-1
2.655000E+2	2.487000E-7	1.073000E-6	2.317801E-1
2.677500E+2	2.344000E-7	1.029000E-6	2.277940E-1
